poll_id,source,source_url,date,question_type,question_wording,topic,issue_area,support_pct,oppose_pct,net,sample_size,methodology,population,moe,tags,data_quality,notes
DFP_20241209_0823,Data for Progress,https://www.dataforprogress.org/blog/2024/12/9/voters-are-interested-in-rooftop-solar-but-see-barriers-to-personal-adoption,2024-12-09,opinion,"When asked about their familiarity with the term, 63% of voters say they are not familiar at all, and 21% are only a little familiar.",other,,63.0,,,1229,online_panel,voters,,dfp;other;opinion,narrative_finding,"Article: Voters Are Interested in Rooftop Solar, but See Barriers to Personal Adoption. Narrative polling finding."
DFP_20241209_0824,Data for Progress,https://www.dataforprogress.org/blog/2024/12/9/voters-are-interested-in-rooftop-solar-but-see-barriers-to-personal-adoption,2024-12-09,support,"After reading this brief description, an overwhelming 80% of respondents say they would support such a program if they owned a residential solar and battery storage system.",other,,80.0,,,1229,online_panel,voters,,dfp;other;support,narrative_finding,"Article: Voters Are Interested in Rooftop Solar, but See Barriers to Personal Adoption. Narrative polling finding."
DFP_20241204_0825,Data for Progress,https://www.dataforprogress.org/blog/2024/12/4/california-voters-support-state-intervention-to-protect-their-data-from-out-of-state-actors-and-a-looming-trump-administration,2024-12-04,concern,"Furthermore, this concern is shared by voters across the political spectrum, with 68% of Democrats, 59% of Independents, and 66% of Republicans expressing concern.",technology,,68.0,,,624,online_panel,voters,,dfp;technology;concern,narrative_finding,Article: California Voters Support State Intervention to Protect Their Data From Out-of-State Actors and a Looming Trump Administration. Narrative polling finding.
DFP_20241204_0826,Data for Progress,https://www.dataforprogress.org/blog/2024/12/4/california-voters-support-state-intervention-to-protect-their-data-from-out-of-state-actors-and-a-looming-trump-administration,2024-12-04,support,"There is particularly strong support among Democrats and Independents, 70% and 50% of whom, respectively, support California taking additional actions.",technology,,70.0,,,624,online_panel,voters,,dfp;technology;support,narrative_finding,Article: California Voters Support State Intervention to Protect Their Data From Out-of-State Actors and a Looming Trump Administration. Narrative polling finding.
DFP_20241204_0827,Data for Progress,https://www.dataforprogress.org/blog/2024/12/4/california-voters-support-state-intervention-to-protect-their-data-from-out-of-state-actors-and-a-looming-trump-administration,2024-12-04,support,A strong majority (74%) of voters support California lawmakers taking action to protect their data from being used in this fashion.,technology,,74.0,,,624,online_panel,voters,,dfp;technology;support,narrative_finding,Article: California Voters Support State Intervention to Protect Their Data From Out-of-State Actors and a Looming Trump Administration. Narrative polling finding.
DFP_20241204_0828,Data for Progress,https://www.dataforprogress.org/blog/2024/12/4/california-voters-support-state-intervention-to-protect-their-data-from-out-of-state-actors-and-a-looming-trump-administration,2024-12-04,support,"Such protections receive robust bipartisan support, with 81% of Democrats, 75% of Independents, and 59% of Republicans backing medical data privacy measures.",healthcare,,81.0,,,624,online_panel,voters,,dfp;healthcare;support,narrative_finding,Article: California Voters Support State Intervention to Protect Their Data From Out-of-State Actors and a Looming Trump Administration. Narrative polling finding.
DFP_20241202_0829,Data for Progress,https://www.dataforprogress.org/blog/2024/12/2/voters-agree-k-12-education-is-off-track-oppose-eliminating-the-department-of-education,2024-12-02,likelihood,"The survey indicates that a majority of likely voters (62%), including parents of children under 18 (55%) and members of teacher households (58%), believe the K-12 education system is going in the wrong direction.",education,,62.0,,,50,online_panel,voters,,dfp;education;likelihood,narrative_finding,"Article: Voters Agree K-12 Education Is Off Track, Oppose Eliminating the Department of Education. Narrative polling finding."
DFP_20241202_0830,Data for Progress,https://www.dataforprogress.org/blog/2024/12/2/voters-agree-k-12-education-is-off-track-oppose-eliminating-the-department-of-education,2024-12-02,agreement,"Data for Progress also finds that voters across party lines agree the education system is going in the wrong direction: 50% of Democrats, 66% of Independents, and 70% of Republicans share this sentiment.",technology,,50.0,,,50,online_panel,voters,,dfp;technology;agreement,narrative_finding,"Article: Voters Agree K-12 Education Is Off Track, Oppose Eliminating the Department of Education. Narrative polling finding."
DFP_20241202_0831,Data for Progress,https://www.dataforprogress.org/blog/2024/12/2/voters-agree-k-12-education-is-off-track-oppose-eliminating-the-department-of-education,2024-12-02,oppose,"Although a central part of Trump’s education agenda involves closing the Department of Education, 53% of voters, including 75% of Democrats, 57% of Independents, and 31% of Republicans, oppose this action.",education,,53.0,,,50,online_panel,voters,,dfp;education;oppose,narrative_finding,"Article: Voters Agree K-12 Education Is Off Track, Oppose Eliminating the Department of Education. Narrative polling finding."
DFP_20241202_0832,Data for Progress,https://www.dataforprogress.org/blog/2024/12/2/voters-agree-k-12-education-is-off-track-oppose-eliminating-the-department-of-education,2024-12-02,support,"When asked whether the lack of funding for K-12 schools or “wokeness” and anti-American ideas pose the greater threat to public K-12 education, 52% of likely voters, including a majority of Democrats (70%) and Independents (53%), point to schools and teachers lacking funding and resources needed to support students.",education,,52.0,,,50,online_panel,voters,,dfp;education;support,narrative_finding,"Article: Voters Agree K-12 Education Is Off Track, Oppose Eliminating the Department of Education. Narrative polling finding."
DFP_20241202_0833,Data for Progress,https://www.dataforprogress.org/blog/2024/12/2/voters-agree-k-12-education-is-off-track-oppose-eliminating-the-department-of-education,2024-12-02,polling_finding,"Moreover, 65% of respondents from teacher households and 56% of parents of children under 18 share this belief.",education,,65.0,,,50,online_panel,voters,,dfp;education;polling_finding,narrative_finding,"Article: Voters Agree K-12 Education Is Off Track, Oppose Eliminating the Department of Education. Narrative polling finding."
DFP_20241122_0834,Data for Progress,https://www.dataforprogress.org/blog/2024/11/22/new-data-shows-the-economy-was-the-deciding-factor-for-voters-in-pennsylvania-and-michigan-and-harris-missed-opportunities-to-play-up-economic-populism,2024-11-22,polling_finding,"In both states, 70% of voters said Harris campaigning with Cheney either had no impact on their enthusiasm or made them less enthusiastic.",economy,,70.0,,,799,online_panel,voters,,dfp;economy;polling_finding,narrative_finding,Article: New Data Shows the Economy Was the Deciding Factor for Voters in Pennsylvania and Michigan — and Harris Missed Opportunities to Play Up Economic Populism. Narrative polling finding.
DFP_20241121_0835,Data for Progress,https://www.dataforprogress.org/blog/2024/11/21/voters-overwhelmingly-support-the-consumer-financial-protection-bureaus-recent-actions,2024-11-21,polling_finding,"Despite the CFPB’s actions being highly popular, the bureau’s visibility is limited, as a plurality of voters (48%) do not have an initial opinion of the CFPB.",other,,48.0,,,1229,online_panel,voters,,dfp;other;polling_finding,narrative_finding,Article: Voters Overwhelmingly Support the Consumer Financial Protection Bureau’s Recent Actions. Narrative polling finding.
DFP_20241121_0836,Data for Progress,https://www.dataforprogress.org/blog/2024/11/21/voters-overwhelmingly-support-the-consumer-financial-protection-bureaus-recent-actions,2024-11-21,support,"After reading a brief description of worker surveillance and the CFPB’s guidance on the issue, a strong bipartisan majority of voters (78%) support the CFPB’s guidance in limiting worker surveillance.",labor,,78.0,,,1229,online_panel,voters,,dfp;labor;support,narrative_finding,Article: Voters Overwhelmingly Support the Consumer Financial Protection Bureau’s Recent Actions. Narrative polling finding.
DFP_20241121_0837,Data for Progress,https://www.dataforprogress.org/blog/2024/11/21/voters-overwhelmingly-support-the-consumer-financial-protection-bureaus-recent-actions,2024-11-21,support,College-educated voters (85% support) and voters over 45 (82%) are especially supportive of the CFPB’s stance.,education,,85.0,,,1229,online_panel,voters,,dfp;education;support,narrative_finding,Article: Voters Overwhelmingly Support the Consumer Financial Protection Bureau’s Recent Actions. Narrative polling finding.
DFP_20241119_0838,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,agreement,"More than 3 in 4 voters (77%) disagree that “chemicals in the drinking water are causing some children to become gay or transgender.” Additionally, 57% of voters disagree that HIV may not be the cause of AIDS.",government,,77.0,,,,online_panel,voters,,dfp;government;agreement,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241119_0839,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,agreement,"A majority of voters disagree that COVID-19 was ethnically targeted to attack Caucasians and Black people, and spare Ashkenazi Jews and Chinese people (68%), that the coronavirus vaccine is the deadliest vaccine ever made (56%), and that vaccines cause autism (59%).",government,,68.0,,,,online_panel,voters,,dfp;government;agreement,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241119_0840,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,agreement,"A strong majority of voters disagree (70%) that women should not be allowed to serve in military combat roles, and a majority also disagree that transgender people should not be allowed to serve in military combat roles (56%).",foreign_policy,,70.0,,,,online_panel,voters,,dfp;foreign_policy;agreement,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241119_0841,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,support,"Nearly half of voters (48%), including a majority of Independents (51%), disagree that the military should be purged of ""woke"" officials who support diversity, equity, and inclusion initiatives, while 37% agree that it should be.",foreign_policy,,48.0,,,,online_panel,voters,,dfp;foreign_policy;support,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241119_0842,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,support_oppose_pair,"He has also supported eliminating large numbers of public health officials.” After learning this information, 50% of voters, including 51% of Independents, say they oppose Kennedy’s nomination, while 42% are supportive.",healthcare,,50.0,,,,online_panel,voters,,dfp;healthcare;support_oppose_pair,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241119_0843,Data for Progress,https://www.dataforprogress.org/blog/2024/11/19/voters-disapprove-of-recess-appointments-disagree-with-trumps-nominees-controversial-statements,2024-11-19,support_oppose_pair,"Voters were informed that Hegseth is an author and TV presenter, and has “supported pardoning military officials accused of war crimes and believes that women should not be allowed to serve in military combat roles.” Following this information, 54% of voters, including 57% of Independents, say they oppose Hegseth’s nomination, while 35% are supportive.",foreign_policy,,54.0,,,,online_panel,voters,,dfp;foreign_policy;support_oppose_pair,narrative_finding,"Article: Voters Disapprove of Recess Appointments, Disagree With Trump’s Nominees’ Controversial Statements. Narrative polling finding."
DFP_20241101_0844,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,"In Pennsylvania, Harris leads Trump by 2 points — 50% to 48%.",technology,,50.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0845,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,"In Georgia, Harris leads Trump by 1 point — 49% to 48%.",technology,,49.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0846,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,"In Arizona, Trump leads Harris by 1 point — 48% to 47%.",technology,,48.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0847,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,"In Nevada, Harris leads Trump by 2 points — 49% to 47%.",technology,,49.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0848,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,"In Pennsylvania, Democratic incumbent Senator Bob Casey leads Republican Dave McCormick by 4 points — 49% to 45%.",foreign_policy,,49.0,,,908,online_panel,voters,,dfp;foreign_policy;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0849,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,Ruben Gallego leads Republican Kari Lake by 5 points — 50% to 45%.,technology,,50.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0850,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,polling_finding,Jacky Rosen leads Republican Sam Brown by 7 points — 49% to 42%.,technology,,49.0,,,908,online_panel,voters,,dfp;technology;polling_finding,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0851,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,opinion,"In Arizona, 58% of voters say they would vote yes on Proposition 139, which would create a fundamental right to abortion under the state’s constitution, while 34% say they would vote no.",democracy,,58.0,,,908,online_panel,voters,,dfp;democracy;opinion,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0852,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,support_oppose_pair,"A majority of Democrats (90%) and Independents (61%) in Arizona are supportive of this constitutional amendment, while Republicans are largely opposed (64%).",democracy,,64.0,,,908,online_panel,voters,,dfp;democracy;support_oppose_pair,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241101_0853,Data for Progress,https://www.dataforprogress.org/blog/2024/11/1/final-data-for-progress-swing-state-polls,2024-11-01,opinion,"In Nevada, 66% of voters say they would vote yes on the abortion ballot measure State Question 6, while 26% say they would vote no.",abortion,,66.0,,,908,online_panel,voters,,dfp;abortion;opinion,narrative_finding,"Article: Final Data for Progress Swing State Polls Show Harris and Trump in Close Race: Harris Ahead by 2 in PA and NV, 1 in GA; Trump Up by 1 in AZ. Narrative polling finding."
DFP_20241031_0854,Data for Progress,https://www.dataforprogress.org/blog/2024/10/31/no-public-money-for-bad-actors-voters-dont-want-law-violating-developers-to-get-federal-clean-energy-funding,2024-10-31,support,New polling from Data for Progress finds that a majority of likely voters (67%) support these recent investments in clean infrastructure projects.,climate,,67.0,,,1211,online_panel,voters,,dfp;climate;support,narrative_finding,Article: No Public Money for Bad Actors: Voters Don’t Want Law-Violating Developers to Get Federal Clean Energy Funding. Narrative polling finding.
DFP_20241031_0855,Data for Progress,https://www.dataforprogress.org/blog/2024/10/31/no-public-money-for-bad-actors-voters-dont-want-law-violating-developers-to-get-federal-clean-energy-funding,2024-10-31,polling_finding,"A strong majority of voters want developers to be required to be in compliance with worker safety (83%), clean water (80%), fair labor (78%), clean air (77%), and civil rights (74%) laws to receive federal funding.",climate,,83.0,,,1211,online_panel,voters,,dfp;climate;polling_finding,narrative_finding,Article: No Public Money for Bad Actors: Voters Don’t Want Law-Violating Developers to Get Federal Clean Energy Funding. Narrative polling finding.
DFP_20241031_0856,Data for Progress,https://www.dataforprogress.org/blog/2024/10/31/no-public-money-for-bad-actors-voters-dont-want-law-violating-developers-to-get-federal-clean-energy-funding,2024-10-31,support,Data for Progress finds that a bipartisan majority of voters (76%) support the DOE consulting other federal agencies to ensure developers are in compliance with relevant federal laws before receiving federal funding.,climate,,76.0,,,1211,online_panel,voters,,dfp;climate;support,narrative_finding,Article: No Public Money for Bad Actors: Voters Don’t Want Law-Violating Developers to Get Federal Clean Energy Funding. Narrative polling finding.
DFP_20241031_0857,Data for Progress,https://www.dataforprogress.org/blog/2024/10/31/no-public-money-for-bad-actors-voters-dont-want-law-violating-developers-to-get-federal-clean-energy-funding,2024-10-31,agreement,"After learning this information, 71% of voters — including majorities of Democrats, Independents, and Republicans — agree that the DOE shouldn’t give public funds to developers that are currently in violation of environmental and labor laws, compared with just 18% who say the DOE should.",climate,,71.0,,,1211,online_panel,voters,,dfp;climate;agreement,narrative_finding,Article: No Public Money for Bad Actors: Voters Don’t Want Law-Violating Developers to Get Federal Clean Energy Funding. Narrative polling finding.
DFP_20241030_0858,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,polling_finding,"In a series of five pooled national surveys conducted from October 11-27, Data for Progress finds that the remaining swing voters represent about 5% of the electorate.",democracy,,5.0,,,,online_panel,voters,,dfp;democracy;polling_finding,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0859,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,opinion,"What Swing Voters Are Hearing in the Media When asked about media engagement within the past week, swing voters most frequently say they have engaged with YouTube (48%) and Facebook (45%).",democracy,,48.0,,,,online_panel,voters,,dfp;democracy;opinion,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0860,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,likelihood,"In general, swing voters consume traditional news sources, such as Fox News and CNN, considerably less than likely voters overall, but consume some forms of social media, such as Instagram and TikTok, at a similar rate (only options selected by at least 10% of respondents are shown in the chart below).",democracy,,10.0,,,,online_panel,voters,,dfp;democracy;likelihood,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0861,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,polling_finding,"A plurality (40%) are hearing ads from both campaigns at the same rate, while 34% are hearing more ads from the Harris campaign than from the Trump campaign.",democracy,,40.0,,,,online_panel,voters,,dfp;democracy;polling_finding,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0862,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,likelihood,"While 52% of likely voters overall have heard “a lot” about Harris’ agenda and 49% have heard “a lot” about Trump’s, these rates for swing voters are just 28% and 25%, respectively.",democracy,,52.0,,,,online_panel,voters,,dfp;democracy;likelihood,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0863,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,polling_finding,"However, despite hearing more positive things about Harris’ agenda, swing voters can better explain what Trump stands for (52%) rather than what Harris stands for (43%).",democracy,,52.0,,,,online_panel,voters,,dfp;democracy;polling_finding,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0864,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,polling_finding,"Views on Harris and Trump on the Key Issues By a large margin, the top issue for swing voters this election is the economy, jobs, and inflation (30%), followed by programs like Social Security and Medicare (11%) and immigration (10%).",economy,,30.0,,,,online_panel,voters,,dfp;economy;polling_finding,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0865,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,concern,"Consistent with likely voters overall, swing voters’ concern about the economy is overwhelmingly focused on inflation (63%), and those concerned about inflation are particularly concerned about the cost of food and groceries (62%).",economy,,63.0,,,,online_panel,voters,,dfp;economy;concern,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0866,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,favorability,"While voters overall favor stable leadership over significant changes by a 64% to 32% margin, swing voters are more split — with 49% selecting stable leadership and 42% selecting significant changes.",democracy,,64.0,,,,online_panel,voters,,dfp;democracy;favorability,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0867,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,opinion,"On average, nearly half (47%) of swing voters say they don’t know which candidate these statements best apply to.",democracy,,47.0,,,,online_panel,voters,,dfp;democracy;opinion,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0868,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,polling_finding,"The three statements that swing voters feel most confident assessing — which candidate is more extreme (31% don’t know), which is more dangerous (34% don’t know), and which is more experienced (35% don’t know) — are all qualities that they more closely associate with Trump.",democracy,,31.0,,,,online_panel,voters,,dfp;democracy;polling_finding,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241030_0869,Data for Progress,https://www.dataforprogress.org/blog/2024/10/30/decision-time-a-final-look-at-the-swing-voters-who-could-decide-the-election,2024-10-30,concern,"When asked whether they’re more concerned about Trump’s extremism or Harris’ liberal ideology, swing voters say they’re more concerned about Trump’s extremism (45%) than Harris’ liberal ideology (36%).",democracy,,45.0,,,,online_panel,voters,,dfp;democracy;concern,narrative_finding,Article: Decision Time: A Final Look at the Swing Voters Who Could Decide the Election. Narrative polling finding.
DFP_20241029_0870,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,likelihood,"When it comes to candidates for City Council, having a reputation as a climate leader is advantageous, as over two-thirds of Portland likely voters say they are more likely to vote for such a candidate, including 59% of Independents.",climate,,59.0,,,579,online_panel,voters,,dfp;climate;likelihood,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0871,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,support,"College-educated voters (79%), voters under 45 (77%), and women (74%) are some of the strongest supporters of a climate leader.",climate,,79.0,,,579,online_panel,voters,,dfp;climate;support,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0872,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,oppose,"A strong majority of Portland voters (59%) oppose new fossil fuel developments within city limits, including 54% of Independents and a plurality of non-college voters (47%).",climate,,59.0,,,579,online_panel,voters,,dfp;climate;oppose,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0873,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,favorability,"Nearly two-thirds of voters (65%) feel favorable about the PCEF, including a third who say they feel “very favorable” – an encouraging sign of intensity for feelings about the PCEF.",climate,,65.0,,,579,online_panel,voters,,dfp;climate;favorability,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0874,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,support,We find that nearly two-thirds of respondents report being more likely to vote for a candidate who supports strengthening the PCEF (64%).,climate,,64.0,,,579,online_panel,voters,,dfp;climate;support,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0875,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,oppose,A plurality of voters also report being more likely to vote for a candidate who opposes Zenith Energy’s “oil-by-rail” facility (48%).,climate,,48.0,,,579,online_panel,voters,,dfp;climate;oppose,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0876,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,support,"Nevertheless, when presented with the opportunity to revoke Zenith Energy’s Land Use Compatibility Statement (LUCS), thereby shutting down the “oil-by-rail” facility, a plurality of voters (49%) support revoking the LUCS.",climate,,49.0,,,579,online_panel,voters,,dfp;climate;support,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0877,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,trust,A majority of voters (58%) do not trust Zenith Energy to follow through on these commitments.,climate,,58.0,,,579,online_panel,voters,,dfp;climate;trust,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241029_0878,Data for Progress,https://www.dataforprogress.org/blog/2024/10/29/portland-voters-are-ready-to-vote-climate-leaders-into-office-this-november,2024-10-29,trust,"While 35% of voters trust Zenith Energy somewhat to follow through, only 7% say they trust the company a lot .",climate,,35.0,,,579,online_panel,voters,,dfp;climate;trust,narrative_finding,Article: Portland Voters Are Ready to Vote Climate Leaders Into Office This November. Narrative polling finding.
DFP_20241024_0879,Data for Progress,https://www.dataforprogress.org/blog/2024/10/23/voters-prefer-candidates-who-are-supportive-of-transgender-rights-think-recent-political-ads-have-gotten-mean-spirited-and-out-of-hand,2024-10-24,opinion,"Furthermore, a plurality of voters (45%), including a plurality of Independents (39%), think the Republican Party has a more extreme stance than the Democratic Party on these issues, while 40% say the Democrats’ stance is more extreme.",civil_rights,,45.0,,,,online_panel,voters,,dfp;civil_rights;opinion,narrative_finding,"Article: Voters Prefer Candidates Who Are Supportive of Transgender Rights, Think Recent Political Ads Have Gotten Mean-Spirited and Out of Hand. Narrative polling finding."
